,start_time,end_time,speaker_label,text
378,19.127166666666668,19.19315,spk_5,we are continuing to work towards our cell solution which will allow for
379,19.193316666666668,19.271833333333333,spk_5,improved horizontal scalability of get lab.com and other large get lab instances.
380,19.273666666666667,19.343316666666663,spk_5,And we are working right now towards uh the routing layer and also supporting
381,19.34348333333333,19.421166666666668,spk_5,some other aspects of uh how users can create projects on the second cell.
382,19.422816666666662,19.49315,spk_5,Um and as a sort of a second scaled aspect of of our staff service.
383,19.493316666666665,19.51683333333333,spk_5,And so the routing layer provides support
384,19.51865,19.55815,spk_5,or uh routing request to the right cell.
385,19.558333333333334,19.59965,spk_5,And then that secondary uh project creation is
386,19.599816666666666,19.64065,spk_5,again uh including that within that second cell.
387,19.640816666666662,19.677333333333333,spk_5,So looking towards further progress there
388,19.680983333333334,19.726,spk_5,um last few items here for core platforms is we
389,19.72615,19.798166666666667,spk_5,are adding support for uh bubble uris for clone operations.
390,19.79833333333333,19.840166666666665,spk_5,"Uh So previously, when you have say, for example,"
391,19.840333333333334,19.892333333333333,spk_5,"large clone operations or C I uh load traffic,"
392,19.8925,19.94298333333333,spk_5,"um you in particular with ra repositories, it can take a lot of work"
393,19.944816666666668,19.98465,spk_5,to kind of pack up the overall repository and
394,19.984816666666667,20.032316666666667,spk_5,then deliver it uh or download to your users.
395,20.03248333333333,20.09715,spk_5,Uh We can actually now kind of prepackage those on what's called a bundle UR I.
396,20.1,20.14633333333333,spk_5,And then that way we can save ourselves the work of packaging it over
397,20.1465,20.17183333333333,spk_5,and over again for some of these
398,20.171983333333333,20.22015,spk_5,frequent clones in particular for large repositories.
399,20.22198333333333,20.288,spk_5,And so this will improve overall performance of our giddily uh service.
400,20.288166666666665,20.335833333333333,spk_5,"In particular for customers who have large repositories,"
401,20.336,20.368483333333334,spk_5,we can get that CPU load down
402,20.38498333333333,20.4195,spk_5,uh moving over towards our database group.
403,20.419666666666668,20.48315,spk_5,Uh They continue to work on reducing the overall lightweight lock contention
404,20.485666666666667,20.517983333333333,spk_5,um that we see in some cases on our Git
405,20.52048333333333,20.5385,spk_5,lab.com service.
406,20.53865,20.57583333333333,spk_5,And so this will help to improve overall uh
407,20.576,20.637666666666668,spk_5,performance and reliability of GIT lab.com as we look
408,20.637833333333333,20.694,spk_5,to address this particular point of uh performance that
409,20.694166666666668,20.74033333333333,spk_5,we are seeing in some cases on our service.
410,20.744333333333334,20.753316666666667,spk_5,And the last one
411,20.755166666666668,20.80216666666667,spk_5,we have is our distribution team who
412,20.802333333333333,20.86883333333333,spk_5,is working towards converting two images over to
413,20.870833333333334,20.875,spk_5,atrial
414,20.877333333333333,20.888816666666667,spk_5,base image.
415,20.88898333333333,20.898333333333333,spk_5,"This way,"
416,20.8985,20.93133333333333,spk_5,the images only contain the dependencies that
417,20.9315,20.966666666666665,spk_5,is required to actually operate the container.
418,20.966833333333334,21.0445,spk_5,"Um reducing the overall surface area of what's included uh uh to improve,"
419,21.044666666666668,21.110316666666662,spk_5,produce the size as well as also reduce the potential number of um
420,21.113166666666668,21.122816666666665,spk_5,uh
421,21.12815,21.20381666666667,spk_5,"dependencies we have to maintain in that image to uh uh uh bump for, say,"
422,21.203983333333333,21.232,spk_5,for example CV S that are published.
423,21.23498333333333,21.32015,spk_5,"So with that, I'll hand it back over to, I think Mike um to take us from here."
424,21.3215,21.351316666666666,spk_5,Um Let me just double check here.
425,21.36798333333333,21.368316666666665,spk_5,"Yeah,"
426,21.396833333333333,21.39915,spk_5,we
427,21.407166666666665,21.428316666666667,spk_5,"had a schedule which is great,"
428,21.432,21.447316666666666,spk_5,fantastic.
429,21.450333333333333,21.48633333333333,spk_0,Um Which is amazing because there's so much stuff that
430,21.48648333333333,21.517166666666668,spk_0,we talked about and there's so much goodness in here.
431,21.517333333333333,21.570316666666667,spk_0,Um We must have made record time going through an amazing list of things.
432,21.575666666666667,21.59765,spk_0,"Um So like everybody said,"
433,21.597816666666667,21.6695,spk_0,there's uh this is even uh just a subset of all the great stuff that's going into 16.7.
434,21.669666666666668,21.69098333333333,spk_0,So I encourage you
435,21.69565,21.766483333333333,spk_0,um to check out the release uh kickoff issue which includes great links to
436,21.76848333333333,21.84065,spk_0,"issues and epics uh blueprints, mockups videos."
437,21.840816666666665,21.89033333333333,spk_0,Um Just a ton of information about everything that we've got going in here.
438,21.897483333333334,21.950666666666667,spk_0,"Like I said, there's so much great stuff. It's really hard to pick a few highlights."
439,21.95083333333333,21.97648333333333,spk_0,Um I'm excited about everything.
440,21.979166666666668,22.015816666666662,spk_0,"Uh But some of the things I'm particularly excited about,"
441,22.01598333333333,22.05666666666667,spk_0,um it was great to hear about sync setting in the web ie
442,22.059166666666663,22.1005,spk_0,um security is near and dear to my heart.
443,22.100666666666665,22.143316666666667,spk_0,Um So I was really thrilled to hear about resolve this vulnerability
444,22.146166666666662,22.187583333333333,spk_0,uh in the G A continuous vulnerability scanning
445,22.19073333333333,22.26125,spk_0,uh and C I CD. It's just great to see the imminent beta the component catalog.
446,22.261416666666666,22.293566666666667,spk_0,"Um just really, really excited about that."
447,22.29723333333333,22.400583333333334,spk_0,Uh And um the uh dependency proxy work uh amongst everything else uh in data science.
448,22.40075,22.42708333333333,spk_0,Uh I'm so excited about Duo Chat.
449,22.42725,22.500416666666663,spk_0,"Uh just uh going to beta and, and the post beta improvements that will work on there"
450,22.503083333333333,22.51525,spk_0,"uh in,"
451,22.515416666666667,22.569416666666665,spk_0,in the model ops um kind of area versioning ML models is
452,22.56958333333333,22.62108333333333,spk_0,super cool and just great to see us embracing new use cases and
453,22.626316666666668,22.667666666666666,spk_0,um uh adopters of technology.
454,22.671333333333333,22.731666666666666,spk_0,"Um code search, fantastic uh progress there."
455,22.73183333333333,22.767666666666667,spk_0,Uh Super excited about cloud connector improvements
456,22.76781666666667,22.813,spk_0,and um bringing uh capabilities to our
457,22.8155,22.89131666666667,spk_0,uh self managed install base. Um uh Just leveraging that that capability.
458,22.891483333333333,22.92933333333333,spk_0,So um so much great stuff.
459,22.9295,22.957316666666667,spk_0,"I know we, we may have said this before,"
460,22.95748333333333,22.997316666666663,spk_0,but I can't help but think based on everything.
461,22.99748333333333,23.035316666666667,spk_0,Uh I've just heard this could be our best release ever.
462,23.0355,23.099316666666667,spk_0,Um So uh thanks everybody for joining. Uh And we'll see you next time.
